,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,use_cmake,DEFAULT_CMAKE_BUILDABLE
1816.0,Kaizhang48/Class_Matrix_improved_by_openMP,C++,git,https://github.com/Kaizhang48/Class_Matrix_improved_by_openMP.git,3.0,4162383,df3fa72af628c51429b98beab3fb4a4da6738942,,,False,False
3707.0,vlkale/lw-sched,C,git,https://github.com/vlkale/lw-sched.git,3.0,-8378015,5ecf2cdf553277571490665b42e00a0b61b2a8c6,,,True,False
5470.0,CardLin/HHSA_CPU_OpenMP,C++,git,https://github.com/CardLin/HHSA_CPU_OpenMP.git,3.0,-708015,359d8a9b30529da058337fd0d89df90b5e0beba1,,,False,False
3775.0,davide97l/PageRank-Parallel,C++,git,https://github.com/davide97l/PageRank-Parallel.git,3.0,-8718015,d10fcf1439c93c42db468025a9778ee6aabea10a,,,False,False
79.0,jabl/ls_affinity,C,git,https://github.com/jabl/ls_affinity.git,3.0,9762781,8b3914bfdcb22c4fb6dd5f502caf54ae4289a3e6,,,False,False
7364.0,Foundations-of-HPC/Advanced-High-Performance-Computing-2023,C,git,https://github.com/Foundations-of-HPC/Advanced-High-Performance-Computing-2023.git,3.0,5911985,6ea4efeaf68d6dec6235921a7032b318786b53d7,,,False,False
1156.0,chamalis/knightsTour_OMP,C,git,https://github.com/chamalis/knightsTour_OMP.git,3.0,-8537617,19055a882ff19bb11015adedd15b052372b1360e,,,False,False
8178.0,MarcVivas/Verlet-2D-particle-physics-engine,C++,git,https://github.com/MarcVivas/Verlet-2D-particle-physics-engine.git,3.0,3511985,60773624354bf589f125ecec17bcdb5ceb9304b9,,,True,False
23.0,varunsharma0286/LaplaceEquation,,git,https://github.com/varunsharma0286/LaplaceEquation.git,3.0,-10197617,c679a07453f7dc1d56b44044a757a20604edb671,,,False,False
951.0,pengjuntc/knapsack-openmp,C,git,https://github.com/pengjuntc/knapsack-openmp.git,3.0,-5037617,389f4b574c28a3c037bd129a939f13945c721d63,,,False,False
1031.0,tanner-wauchope/Parallelized-Matrix-Multiplier,C,git,https://github.com/tanner-wauchope/Parallelized-Matrix-Multiplier.git,3.0,-5947617,4c71b3965846f8b6cb5ccd33736b5fc83f32250b,,,False,False
1282.0,hermit-os/libomp_oss,C,git,https://github.com/hermit-os/libomp_oss.git,3.0,6432383,4a4ecc1a2ebe29ca58213e1902831b1e547e8f16,,,True,True
5421.0,kekkokalko/Minimum-element-for-each-column-in-a-matrix-OPENMP,C,git,https://github.com/kekkokalko/Minimum-element-for-each-column-in-a-matrix-OPENMP.git,3.0,-558015,58cf0194286b5feb815e82d0998b676edaaab86c,,,False,False
3835.0,MetalheadKen/RayTracingInOneWeekend,C,git,https://github.com/MetalheadKen/RayTracingInOneWeekend.git,3.0,-8968015,d634135455ca44bccb1dc7e311b4518ab209cdfd,,,False,False
7182.0,dario-coscia/ParallelConv,C++,git,https://github.com/dario-coscia/ParallelConv.git,3.0,19.03.2973,4283ad0c5b832635fd2f1b27d2d5bca05ba587aa,,,False,False
181.0,dgquintas/libmpplas,C++,git,https://github.com/dgquintas/libmpplas.git,3.0,4932781,d2bd9b752e0131186dcac9b261c9bc28289acb42,,,False,False
3962.0,gabrielemirando/image-segmentation,C,git,https://github.com/gabrielemirando/image-segmentation.git,3.0,-9498015,c2d82d09c765720fa65b7c67e2d86e2ae63a249e,,,False,False
8116.0,ferder1ke/LIME_Neon_Openmp,C++,git,https://github.com/ferder1ke/LIME_Neon_Openmp.git,3.0,3811985,cffd673ce4ede609a54b39ac0b9b61c308c3d6c6,,,False,False
1321.0,bkazi/lattice-boltzmann,C,git,https://github.com/bkazi/lattice-boltzmann.git,3.0,6202383,b0f63c7d6cc20ba5212d4b43bef1c6bbcf60d21a,,,False,False
6268.0,abagali1/mandelbrot,C,git,https://github.com/abagali1/mandelbrot.git,3.0,3191985,fc0041609dd7e1f7b362289b866581e13a3e7358,,,False,False
5719.0,Sitaras/Parallel-Systems-Project,C,git,https://github.com/Sitaras/Parallel-Systems-Project.git,3.0,-1398015,3b497eef3a3bb55038783ba80f1cb93537a4e96f,,,False,False
6696.0,ECP-ExaGraph/neve,C++,git,https://github.com/ECP-ExaGraph/neve.git,3.0,12.11.7353,37b37b9aa28539833808b6f4e88cd3e83c510dfa,,,False,False
6514.0,ambipomyan/CNN_OpenMP,C++,git,https://github.com/ambipomyan/CNN_OpenMP.git,3.0,25.03.8969,06efe01ef4f807d34754b368cf4ab66b12678cd7,,,False,False
6212.0,GiuseppeFiorillo/Calcolo-parallelo-OpenMP-,C,git,https://github.com/GiuseppeFiorillo/Calcolo-parallelo-OpenMP-.git,3.0,3391985,16389784ab3d59c213c662a91e843d29bdc466b1,,,False,False
3239.0,kaserashi/Parallelization-of-Smith-Waterman-Algorithm,C,git,https://github.com/kaserashi/Parallelization-of-Smith-Waterman-Algorithm.git,3.0,-6748015,3aaca95e20ecaa4e32673381cd8899c3b13664bb,,,False,False
2172.0,ofloveandhate/adv_sci_comp_spring2017,C++,git,https://github.com/ofloveandhate/adv_sci_comp_spring2017.git,3.0,29.09.7628,224d1eee7dcc21a1c7dedc9cccf4c7e1c0e9d600,,,False,False
2554.0,garciparedes/cc-examples,C,git,https://github.com/garciparedes/cc-examples.git,3.0,9532383,2960119f48fc62726a0c2565603a1c56d6510abf,,,True,True
2308.0,kc9qey/mpi_openmp,C,git,https://github.com/kc9qey/mpi_openmp.git,3.0,10502383,656a7426699446fb39fb0355674ae74d702821c0,,,False,False
5971.0,tinsir888/parallel-programming,C++,git,https://github.com/tinsir888/parallel-programming.git,3.0,-2308015,34428ec840686a6cb8ca81f657d24a8692abbda3,,,False,False
3128.0,coderboyisongithub/OpenMP-MP-search,C++,git,https://github.com/coderboyisongithub/OpenMP-MP-search.git,3.0,7312383,22b90782fbb6b57d15ab530717fbc04dadd2f171,,,False,False
3178.0,ssrg-vt/popcorn-openmp,C,git,https://github.com/ssrg-vt/popcorn-openmp.git,3.0,7132383,9ceafa261bfeeaf0ef182cab13515c38fd5aff82,,,False,False
2896.0,priyanka2802/ParallelLUFactorization,C++,git,https://github.com/priyanka2802/ParallelLUFactorization.git,3.0,8272383,005d93e9d0a5e861b51de1c6b3649420c2ec9943,,,False,False
6578.0,Mark1626/road-to-plus-plus,C++,git,https://github.com/Mark1626/road-to-plus-plus.git,3.0,07.07.8339,68881d584ef548d81c479bfc3b289a648060adab,,,False,False
6759.0,077Jungle/CS149-asst4,C++,git,https://github.com/077Jungle/CS149-asst4.git,3.0,12.07.6751,c3fcc71994cde694918895732fc2d0e33f0f2dfa,,,False,False
2058.0,leonardoarcari/sharp,C++,git,https://github.com/leonardoarcari/sharp.git,3.0,12.09.8997,14e1d31696aadfc98387dc4d9a2aa150f1a3ab30,,,True,False
2229.0,kishkaru/OpenMP_Demos,C,git,https://github.com/kishkaru/OpenMP_Demos.git,3.0,-10418015,b6075ad520232984e2bc98bd738a78462a6e4649,,,False,False
6189.0,pavlidic/Binary-SpGEMM,C,git,https://github.com/pavlidic/Binary-SpGEMM.git,3.0,-2948015,f36ea18465b3e7bbd3adb6650baa6f0bec1473fd,,,False,False
2906.0,rshrc/parallel-processing,C,git,https://github.com/rshrc/parallel-processing.git,3.0,8252383,77fcd43f61f11de4e80bed50aca67680c393b288,,,False,False
4380.0,SaurabhMohata/PGraph,C++,git,https://github.com/SaurabhMohata/PGraph.git,2.0,-3908015,5427a6fdc385d27bcb92d053ca7ed048e14c1143,,,False,False
5604.0,jar-evans/Krylov_subspace_methods,C++,git,https://github.com/jar-evans/Krylov_subspace_methods.git,2.0,-1068015,6d9b5f1a7df6605a25b359b8f5b075c815995d96,,,False,False
7278.0,dssgabriel/TOP-24,C,git,https://github.com/dssgabriel/TOP-24.git,2.0,6091985,e24c56b20a2799257e61ab68de68dbddc1c0e6f3,,,False,False
5104.0,Srutiverma123/openmp-codes,C,git,https://github.com/Srutiverma123/openmp-codes.git,2.0,-6338015,5cb5f1ded4d132259aded87e49b87634297cb0d4,,,False,False
6405.0,Kwasniok/cpp-raytracing,C++,git,https://github.com/Kwasniok/cpp-raytracing.git,2.0,11.03.9544,3d21d69bacb0293ff66aae38e4647e7abf5bfba9,,,False,False
5090.0,jjstoo/seam-carver,C++,git,https://github.com/jjstoo/seam-carver.git,2.0,-6278015,f8a2fe17a26c7e8ceccb2a962f6fecbb00713cd2,,,True,False
1288.0,joshuawallace/hw4_scientific_computing,C,git,https://github.com/joshuawallace/hw4_scientific_computing.git,2.0,6412383,288ec52e52a3dd0bc24ebce729408dd563ddc732,,,False,False
4327.0,Aybss/MP-ACHE,C,git,https://github.com/Aybss/MP-ACHE.git,2.0,-3658015,9ef0d96937b9ddee746033edaa38c343d494e0fb,,,False,False
1263.0,JoseCVieira/ParallelSudoku,C,git,https://github.com/JoseCVieira/ParallelSudoku.git,2.0,6542383,f165b180131321e4e15a6fce78764244497980d4,,,False,False
1215.0,Shyeok/Distributed-Programming,C,git,https://github.com/Shyeok/Distributed-Programming.git,2.0,6882383,9c976bf2762a63f3c809efbdb8e4ff37b4a47093,,,False,False
4612.0,Amagnum/Parallel-Floyd-Warshall-algorithm-omp,C++,git,https://github.com/Amagnum/Parallel-Floyd-Warshall-algorithm-omp.git,2.0,-4698015,d54437ffec7ff3156b38b32f14ee8e9a9a7c628c,,,False,False
4640.0,apallath/parallel_algos,C,git,https://github.com/apallath/parallel_algos.git,2.0,-4778015,dd647033bd321d2f00e05ba60de6e277eb34df63,,,True,False
1063.0,rlyerly/NUMA-ExtWorkload-OMP-Scheduler,C,git,https://github.com/rlyerly/NUMA-ExtWorkload-OMP-Scheduler.git,2.0,-6457617,3679583b210084f2f295ca1fbb297a315117e869,,,False,False
4582.0,NavSanya/Parallel_DFS_BFS_OpenMp,C++,git,https://github.com/NavSanya/Parallel_DFS_BFS_OpenMp.git,2.0,-4608015,656d6a9270a7e70e5a4ecd4b80a50fc788edbf40,,,False,False
4747.0,openwall/john-core,C,git,https://github.com/openwall/john-core.git,2.0,-5178015,6492f52d556e98fd75e0a966fff17a9a4f526b05,,,False,False
7501.0,JimCownie/CpuFun,C++,git,https://github.com/JimCownie/CpuFun.git,2.0,5621985,c693f247f453b6e408ef610c86881fe1cf249486,,,False,False
991.0,saifthe1/openfoam-openmp,C,git,https://github.com/saifthe1/openfoam-openmp.git,2.0,-5537617,eca78a2fff372203c3f42cf1ed49a096b8455e2e,,,False,False
4394.0,fastsolve/paracoder,C,git,https://github.com/fastsolve/paracoder.git,2.0,-3968015,7b792de56f364bd3c94abf30ad741058e1d6492d,,,False,False
2621.0,gnuille/miniomp,C,git,https://github.com/gnuille/miniomp.git,2.0,9362383,cc839e5ee8e1e9d9cfabe2012c8808e021134a83,,,False,False
6302.0,stranck/RealTimeLLF,C++,git,https://github.com/stranck/RealTimeLLF.git,2.0,3081985,6fd42e5657c32c8bd1a98f531e87adbcd84ae886,,,False,False
3154.0,EPCCed/MPI_OpenMP_threads,C,git,https://github.com/EPCCed/MPI_OpenMP_threads.git,2.0,7232383,a5a7bc120918fd296ffda6d52a7833b7b52b4dd6,,,False,False
4575.0,connortribbett/CPP-AVX2-OpenMP-3x3-Image-Filtering-Algo,C++,git,https://github.com/connortribbett/CPP-AVX2-OpenMP-3x3-Image-Filtering-Algo.git,2.0,-4588015,e624617e30ab8bf841edef0c11399f58046981e4,,,False,False
6040.0,giambagiamba/progressbar,C,git,https://github.com/giambagiamba/progressbar.git,2.0,-2478015,2966791e856c5d771ca72b58b4853a562a38a01d,,,False,False
1136.0,lakhanjhawar/Parallel_Programming-Multithreading-Openmp-MPI-,C,git,https://github.com/lakhanjhawar/Parallel_Programming-Multithreading-Openmp-MPI-.git,2.0,-8087617,c8e04f21b1ff498bb7a40b363c85c87cf81ff585,,,False,False
4843.0,ilias1111/parallel-monte-carlo-pi,C,git,https://github.com/ilias1111/parallel-monte-carlo-pi.git,2.0,-5568015,53affccc3b4847b6b4842527f6bb7a1fb394aef1,,,False,False
3155.0,mishal23/parallel-programming-openmp,C,git,https://github.com/mishal23/parallel-programming-openmp.git,2.0,7222383,2a223de17f015ae52f1e2a4fcaf6856ef58339e5,,,False,False
6966.0,cterboven/OpenMP-tutorial-IT4I-2022,C,git,https://github.com/cterboven/OpenMP-tutorial-IT4I-2022.git,2.0,19.04.5218,adc10070b13131e303aa73b0d352c2e17874526a,,,False,False
3680.0,SgtSwagrid/supercomputing,C,git,https://github.com/SgtSwagrid/supercomputing.git,2.0,-8308015,c1c50204fe7717e436756dc5b21ef3eb92a6e8d1,,,False,False
6939.0,hliadis/High-Performance-Computing,C,git,https://github.com/hliadis/High-Performance-Computing.git,2.0,14.12.5409,824a25bc15159cfe22058f80b52f49bd61f29273,,,False,False
3428.0,zwhe99/String-Group-By-Parallel-Algorithm,C,git,https://github.com/zwhe99/String-Group-By-Parallel-Algorithm.git,2.0,-7608015,da95b00d5d22c4f50c5722e2378f2259e2d48144,,,True,False
5479.0,sanaa-khan/distributed-password-cracker,C++,git,https://github.com/sanaa-khan/distributed-password-cracker.git,2.0,-728015,bdbe8c4a1b54bad8a4147772e82c2824223830ab,,,False,False
1681.0,franneck94/CUDA-AES,C++,git,https://github.com/franneck94/CUDA-AES.git,2.0,4762383,3a593991b65e7a1ac704a9567fe0812ac0abe14f,,,False,False
1667.0,Esthaor/Graph-critical-path,C++,git,https://github.com/Esthaor/Graph-critical-path.git,2.0,4862383,f017e79bec68adf90ef98bdc855f93524861d027,,,False,False
3386.0,mcpca/marlin,C++,git,https://github.com/mcpca/marlin.git,2.0,-7428015,df4081fa0e595284ddbb1f30f20c5fb2063aa41f,,,True,True
2025.0,Guiming/ParallelRipleysKfunction,C++,git,https://github.com/Guiming/ParallelRipleysKfunction.git,2.0,18.10.9654,1b09ab084ad9e7cfab45856202d569275ce60765,,,False,False
3619.0,doddyaditya/OpenMP,C,git,https://github.com/doddyaditya/OpenMP.git,2.0,-8148015,6a68d396efd4c0f774089e316508b0eb49ce07af,,,False,False
3643.0,xbasics/knn_openmp_mnist,C,git,https://github.com/xbasics/knn_openmp_mnist.git,2.0,-8228015,000a5e6941fcb71a1b24bb729bb89263fd2d43ca,,,False,False
5636.0,Podmanic19/Kmeans-using-MPI-and-openMP,C++,git,https://github.com/Podmanic19/Kmeans-using-MPI-and-openMP.git,2.0,-1178015,e80f91ef4e4b81872d71a350428f02ebd9a6e9da,,,False,False
2080.0,aothelal/Parallel-Jacobi-Method-Using-OpenMP,C++,git,https://github.com/aothelal/Parallel-Jacobi-Method-Using-OpenMP.git,2.0,09.10.8641,376b90831a3e28e1b307ede69db2ff8a09f57dc4,,,False,False
1880.0,digint/openmptl-reg-arm-cortex,C++,git,https://github.com/digint/openmptl-reg-arm-cortex.git,2.0,3872383,88e105766edc9299348ccc8d2ff7a9c34cddacd3,,,False,False
6725.0,jelc53/parallel,C++,git,https://github.com/jelc53/parallel.git,2.0,28.01.7080,05d2080e84432939f23dbc470f1f20f1e3db29ec,,,False,False
5685.0,jackfine0062/mandelbrotHPC,C,git,https://github.com/jackfine0062/mandelbrotHPC.git,2.0,-1298015,9bcb2d2ff889f69a77be36e66f076a46a319acc8,,,False,False
2200.0,pcdslab/PHYNGSC,C++,git,https://github.com/pcdslab/PHYNGSC.git,2.0,06.09.7190,438ea230282bd405af3d8cc35abac5b0d9074b74,,,False,False
5280.0,smohammadhejazi/multicore-programming-lab,C,git,https://github.com/smohammadhejazi/multicore-programming-lab.git,2.0,14.07.1768,51fa06ab5f0e407c8eb89b130622ba1f321a94e8,,,False,False
3929.0,piyush7gupta/Mapreduce-using-MPI-OPENMP-Wordcount,C++,git,https://github.com/piyush7gupta/Mapreduce-using-MPI-OPENMP-Wordcount.git,2.0,-9378015,f02e4422b7728681e299fb4e4f76e7322ca63db4,,,False,False
3895.0,Param-29/OpenMP-with-cpp,C,git,https://github.com/Param-29/OpenMP-with-cpp.git,2.0,-9208015,20ad9e5632b7b6e4600e37a861bb4501fad27323,,,False,False
3240.0,kostino/ReverseCuthillMcKee-Parallel,C,git,https://github.com/kostino/ReverseCuthillMcKee-Parallel.git,2.0,-6748015,daf45b959882a98c823f865fd25124975e9c2c50,,,False,False
3993.0,AhsanAyub/RSA_Parallelization,C++,git,https://github.com/AhsanAyub/RSA_Parallelization.git,2.0,-9638015,e0394901d6b2d6415b647afe79636534701d3842,,,False,False
4056.0,JungUnYun/Bayer-interpolation,C++,git,https://github.com/JungUnYun/Bayer-interpolation.git,2.0,-9778015,292ad9b1b7a8ef69dad5bab2692ddd104004de8d,,,False,False
4075.0,SHoeks/MadingleyCPP-openMP,C++,git,https://github.com/SHoeks/MadingleyCPP-openMP.git,2.0,-9848015,4b0879f1f3eccf096653a3e1320beb9e58c7b9f7,,,False,False
5190.0,muneeb706/Sparse-Matrix-Vector-Mul,C++,git,https://github.com/muneeb706/Sparse-Matrix-Vector-Mul.git,2.0,-6558015,2ab89af40fdf16839ba31e3b2661d0727d776b33,,,False,False
1441.0,gbossi/Pagerank-DOBFS,C++,git,https://github.com/gbossi/Pagerank-DOBFS.git,2.0,5802383,bfeb88e8778349dee66308a75d9acb2cfc7f57d0,,,False,False
7064.0,zli87/Architecture-of-Parallel-Computers,C,git,https://github.com/zli87/Architecture-of-Parallel-Computers.git,2.0,30.05.4287,3faca56fcb8cda0e5bb93a6f7e193fd31da79e81,,,False,False
7091.0,unicorn-yh/Image-Stitching-Parallel,C++,git,https://github.com/unicorn-yh/Image-Stitching-Parallel.git,2.0,11.11.3958,cd419e9596b186bde6212a2e16fb42120679278c,,,False,False
3812.0,Zhou-Shu/Openmp_Sparse_Matrix,C,git,https://github.com/Zhou-Shu/Openmp_Sparse_Matrix.git,2.0,-8888015,7aa0fd98582407d447650c0c0ae4637e233cd6e2,,,False,False
6575.0,topopt/TopOpt-in-OpenMP,C,git,https://github.com/topopt/TopOpt-in-OpenMP.git,2.0,07.07.8339,92e96cd7531e959bc2756bfea0fa6dd65e634a14,,,False,False
7137.0,TREX-CoE/NvHPCSDK_OpenMPOL_docs_exmpls,C,git,https://github.com/TREX-CoE/NvHPCSDK_OpenMPOL_docs_exmpls.git,2.0,29.08.3438,9459b4fdfb0ea7c17989a3e167c584be1854dda8,,,False,False
2300.0,mrigankdoshy/matrix-multiplication,C++,git,https://github.com/mrigankdoshy/matrix-multiplication.git,2.0,10532383,1331dd1ecd13ab7b4379f1703f47f39c08e8f381,,,False,False
7174.0,thivinanandh/GPU-Cuda_Contact_Tracing,C++,git,https://github.com/thivinanandh/GPU-Cuda_Contact_Tracing.git,2.0,13.11.3164,fbf2cb6579d69d8177d0088226ea8886de081e37,,,False,False
6140.0,dariakhaetskaya/Parallel-Programming,C++,git,https://github.com/dariakhaetskaya/Parallel-Programming.git,2.0,-2778015,99d40343e61d2588b77ead0d175787d00708fbf8,,,False,False
185.0,miwelc/OpenMPI--TravellingSalesmanProblemSolver,C++,git,https://github.com/miwelc/OpenMPI--TravellingSalesmanProblemSolver.git,2.0,4572781,373223841805be512a54ae14bde799828c27930e,,,False,False
16.0,erictu/Image-Processing-Optimization,C,git,https://github.com/erictu/Image-Processing-Optimization.git,2.0,-10037617,18d7cab900acd7a440ab4a2f245c65a8909b48eb,,,False,False
619.0,CsatiZoltan/Collatz,C,git,https://github.com/CsatiZoltan/Collatz.git,2.0,-1227617,3b52172ce2d2db44d31053a49ed50f3f34ad9485,,,False,False
485.0,umfranzw/MPI-OpenMP-examples,C,git,https://github.com/umfranzw/MPI-OpenMP-examples.git,2.0,23.11.2727,acd04c7e72a2b1ca1cb1230080697dc0fd2b81b5,,,False,False
8084.0,DragosTana/image_processing,C++,git,https://github.com/DragosTana/image_processing.git,2.0,3941985,167729b016a2ee5a53d33cc5cb102d22b1ed3a47,,,False,False
456.0,kamilmysliwiec/parallel-numerical-integration,C++,git,https://github.com/kamilmysliwiec/parallel-numerical-integration.git,2.0,31.07.3138,db856354915d81c813c6e6616e79c6ecf165bf4b,,,False,False
809.0,crypt3lx2k/nbody,C,git,https://github.com/crypt3lx2k/nbody.git,2.0,-3127617,cf15aea3b1369fedbdcbc8eebf4454f7ee8758e3,,,False,False
137.0,jaredhoberock/omp_parallel_invoke,C++,git,https://github.com/jaredhoberock/omp_parallel_invoke.git,2.0,7742781,d8f302334dbc7c211148e9a57ed3ed0ae5ffbf30,,,False,False
194.0,ghulette/neural-net-openmp,C++,git,https://github.com/ghulette/neural-net-openmp.git,2.0,26.08.8916,acb560602d70e7d5b2afc64da1760a1b6295b2d4,,,False,False
7860.0,bsc-pm/tacuda,C++,git,https://github.com/bsc-pm/tacuda.git,2.0,4681985,849592cde55ad9f2c2b48989303b91baf6d9039a,,,False,False
785.0,NachE/pkcrack-openmp,C,git,https://github.com/NachE/pkcrack-openmp.git,2.0,-2907617,0416396d8f3573f4d47065d0c091e585fcc0046b,,,False,False
265.0,cmcantalupo/sorter_threaded,C++,git,https://github.com/cmcantalupo/sorter_threaded.git,2.0,25.01.6424,02f15bffeaf1d7c73d82e547f92b4905337f999d,,,False,False
605.0,passlab/intel-openmp-runtime,C,git,https://github.com/passlab/intel-openmp-runtime.git,2.0,-1107617,c43b78cafaf7a658efbf4b0601d32214371747c7,,,True,True
925.0,alculquicondor/parallel_bfs,C++,git,https://github.com/alculquicondor/parallel_bfs.git,2.0,-4707617,7a5dc4bea00e81f5cd488133f506523875c5c686,,,True,False
141.0,mattm401/pDAMGES,C,git,https://github.com/mattm401/pDAMGES.git,2.0,7432781,3eae641ec855d53d5f5eef0d97965dc97f3b8a64,,,False,False
548.0,joewledger/Parallel_K_Medoids,C,git,https://github.com/joewledger/Parallel_K_Medoids.git,2.0,-267617,8270c1e6f4a6f4540c20fb000fc25dabe572fcbe,,,False,False
50.0,zamaudio/paml-openmp,C,git,https://github.com/zamaudio/paml-openmp.git,2.0,10662781,e4ff1bebea05168fd78be24488c2379e458574d6,,,False,False
8068.0,bensuperpc/vector,C++,git,https://github.com/bensuperpc/vector.git,2.0,4011985,9febb9c84e7b73e6c621afd920dd3c8bb47a130c,,,True,True
8067.0,dormoyi/CME213,C++,git,https://github.com/dormoyi/CME213.git,2.0,4031985,213ba96a67e3c52194c6e65430c30b69636c0659,,,False,False
6853.0,bsc-pm/tacl,C++,git,https://github.com/bsc-pm/tacl.git,1.0,05.06.6094,75bd9729c0913ee22508beadb675d866bcf6d68c,,,False,False
2667.0,chander2207/Dijkstra-openmp,C,git,https://github.com/chander2207/Dijkstra-openmp.git,1.0,9212383,5a7b7149cab967ab89db024c40945ec3e247db1a,,,False,False
3485.0,philljj/ghf,C,git,https://github.com/philljj/ghf.git,1.0,-7818015,3e16512c2861bad0e11dd6ade78b8f4cc91af7c4,,,False,False
1992.0,MNie/ComparisonOfOpenCLOpenMPMPI,C,git,https://github.com/MNie/ComparisonOfOpenCLOpenMPMPI.git,1.0,3062383,6a2f1bbc0cd198655719633424fdf330d6634aba,,,False,False
684.0,shahzebp/floyd_warshall_parallel,C++,git,https://github.com/shahzebp/floyd_warshall_parallel.git,1.0,-1777617,cd35c2973780cb9bcc494d9c2e3666a1027e3fd8,,,False,False
2733.0,Atulsingh92/HPC-Project,C++,git,https://github.com/Atulsingh92/HPC-Project.git,1.0,8952383,a254b1f353e2991e261eb43c8627896834df34d3,,,False,False
1986.0,pzmarzly/DesktopStreamerWin,C,git,https://github.com/pzmarzly/DesktopStreamerWin.git,1.0,3102383,f7bb8111cced660097f9cfc5026479f489ba5331,,,False,False
3487.0,mcupo/OrdenamientoParaleloOpenMP,C++,git,https://github.com/mcupo/OrdenamientoParaleloOpenMP.git,1.0,-7838015,644de2611c079b79602d88b7d06cf4169533c587,,,False,False
5185.0,nicktheway/KNN_Classification,C,git,https://github.com/nicktheway/KNN_Classification.git,1.0,-6528015,31fe51e57ed5a3a6a0c957464731b7577fe4ac1f,,,False,False
4002.0,alvarezpj/gemm-raspberrypi-cluster,C,git,https://github.com/alvarezpj/gemm-raspberrypi-cluster.git,1.0,-9658015,3116cd3ea32dda61c9ed824f98082c1eac5f17bf,,,False,False
656.0,chanzhennan/openmpi,C,git,https://github.com/chanzhennan/openmpi.git,1.0,-1487617,a32ff024140d96e97206ef24c83ca1d2549ba0e5,,,False,False
166.0,msslaughter/gaussian,C,git,https://github.com/msslaughter/gaussian.git,1.0,6512781,16869338705ae05575ef0100aa2f77046c59292e,,,False,False
659.0,ExtremeScale/std-thread_vs_openmp,C++,git,https://github.com/ExtremeScale/std-thread_vs_openmp.git,1.0,-1517617,9edf4931c9dfd94a35e790c4eb0b60fcc7432f6f,,,True,False
142.0,apawloski/miniMD-omp,C++,git,https://github.com/apawloski/miniMD-omp.git,1.0,7372781,432e47c965f7ab0b37708d2ace96199e47fd076e,,,False,False
1984.0,pf4d/intel_openmp,C++,git,https://github.com/pf4d/intel_openmp.git,1.0,3112383,6a63ad83fffce8d039d8a195e602779b2fb54b12,,,False,False
6265.0,LucasDiasJorge/OpenMP,C++,git,https://github.com/LucasDiasJorge/OpenMP.git,1.0,3211985,f9a14ffd7740c93f0025423f6ef180a048396726,,,False,False
